月の出,月の入,月齢
12:31,23:10,  7.3
13:30,23:42,  8.3
14:29,--:--,  9.3
15:28, 0:19, 10.3
16:25, 1:03, 11.3
17:18, 1:55, 12.3
18:06, 2:54, 13.3
18:47, 3:58, 14.3
19:23, 5:04, 15.3
19:55, 6:11, 16.3
20:25, 7:18, 17.3
20:54, 8:24, 18.3
21:23, 9:30, 19.3
21:54,10:38, 20.3
22:30,11:48, 21.3
23:12,12:59, 22.3
--:--,14:10, 23.3
 0:02,15:18, 24.3
 1:00,16:19, 25.3
 2:05,17:11, 26.3
 3:13,17:55, 27.3
 4:21,18:30, 28.3
 5:27,19:01, 29.3
 6:29,19:28,  0.9
 7:29,19:53,  1.9
 8:26,20:18,  2.9
 9:23,20:43,  3.9
10:20,21:10,  4.9
11:18,21:40,  5.9
12:17,22:15,  6.9
13:16,22:56,  7.9
