月の出,月の入,月齢
10:56,23:27,  5.7
11:53,23:51,  6.7
12:49,--:--,  7.7
13:45, 0:15,  8.7
14:42, 0:42,  9.7
15:41, 1:11, 10.7
16:40, 1:45, 11.7
17:39, 2:25, 12.7
18:35, 3:12, 13.7
19:26, 4:07, 14.7
20:11, 5:07, 15.7
20:50, 6:12, 16.7
21:24, 7:18, 17.7
21:54, 8:23, 18.7
22:23, 9:28, 19.7
22:51,10:33, 20.7
23:20,11:38, 21.7
23:52,12:46, 22.7
--:--,13:56, 23.7
 0:30,15:08, 24.7
 1:15,16:20, 25.7
 2:08,17:28, 26.7
 3:11,18:27, 27.7
 4:19,19:17, 28.7
 5:29,19:58,  0.3
 6:37,20:32,  1.3
 7:42,21:01,  2.3
 8:43,21:27,  3.3
 9:41,21:52,  4.3
10:38,22:16,  5.3
11:34,22:42,  6.3
