月の出,月の入,月齢
 9:00,20:51,  2.6
 9:29,21:59,  3.6
 9:59,23:07,  4.6
10:30,--:--,  5.6
11:04, 0:16,  6.6
11:44, 1:27,  7.6
12:31, 2:37,  8.6
13:26, 3:44,  9.6
14:28, 4:46, 10.6
15:33, 5:38, 11.6
16:38, 6:22, 12.6
17:42, 6:59, 13.6
18:43, 7:29, 14.6
19:41, 7:57, 15.6
20:37, 8:21, 16.6
21:33, 8:45, 17.6
22:28, 9:09, 18.6
23:25, 9:34, 19.6
--:--,10:02, 20.6
 0:24,10:34, 21.6
 1:23,11:12, 22.6
 2:23,11:57, 23.6
 3:22,12:51, 24.6
 4:16,13:52, 25.6
 5:05,15:00, 26.6
 5:47,16:10, 27.6
 6:24,17:21, 28.6
 6:57,18:31,  0.1
