月の出,月の入,月齢
14:14,23:44,  8.9
15:08,--:--,  9.9
15:57, 0:39, 10.9
16:41, 1:40, 11.9
17:19, 2:45, 12.9
17:53, 3:52, 13.9
18:24, 5:00, 14.9
18:54, 6:07, 15.9
19:23, 7:15, 16.9
19:55, 8:24, 17.9
20:30, 9:36, 18.9
21:10,10:48, 19.9
21:58,12:01, 20.9
22:54,13:11, 21.9
23:57,14:15, 22.9
--:--,15:09, 23.9
 1:04,15:54, 24.9
 2:11,16:31, 25.9
 3:16,17:03, 26.9
 4:19,17:31, 27.9
 5:18,17:56, 28.9
 6:16,18:21,  0.3
 7:13,18:45,  1.3
 8:10,19:12,  2.3
 9:08,19:40,  3.3
10:06,20:13,  4.3
11:05,20:51,  5.3
12:03,21:36,  6.3
12:58,22:27,  7.3
13:49,23:25,  8.3
