月の出,月の入,月齢
 7:37,22:10,  2.7
 8:22,23:24,  3.7
 9:14,--:--,  4.7
10:13, 0:32,  5.7
11:17, 1:32,  6.7
12:22, 2:21,  7.7
13:26, 3:01,  8.7
14:28, 3:35,  9.7
15:26, 4:04, 10.7
16:23, 4:29, 11.7
17:18, 4:53, 12.7
18:13, 5:17, 13.7
19:09, 5:41, 14.7
20:07, 6:07, 15.7
21:05, 6:36, 16.7
22:04, 7:09, 17.7
23:03, 7:48, 18.7
23:59, 8:35, 19.7
--:--, 9:28, 20.7
 0:49,10:27, 21.7
 1:34,11:31, 22.7
 2:14,12:38, 23.7
 2:48,13:45, 24.7
 3:20,14:53, 25.7
 3:50,16:02, 26.7
 4:20,17:13, 27.7
 4:52,18:26, 28.7
 5:28,19:43,  0.3
 6:10,21:00,  1.3
 7:00,22:14,  2.3
