月の出,月の入,月齢
14:47, 1:25, 10.6
15:16, 2:30, 11.6
15:46, 3:37, 12.6
16:18, 4:47, 13.6
16:55, 6:00, 14.6
17:39, 7:17, 15.6
18:32, 8:35, 16.6
19:34, 9:49, 17.6
20:42,10:54, 18.6
21:53,11:48, 19.6
23:01,12:32, 20.6
--:--,13:08, 21.6
 0:06,13:38, 22.6
 1:06,14:04, 23.6
 2:05,14:29, 24.6
 3:01,14:53, 25.6
 3:57,15:18, 26.6
 4:54,15:45, 27.6
 5:51,16:16, 28.6
 6:50,16:50, 29.6
 7:48,17:31,  0.8
 8:45,18:17,  1.8
 9:38,19:10,  2.8
10:26,20:08,  3.8
11:08,21:09,  4.8
11:45,22:10,  5.8
12:17,23:13,  6.8
12:47,--:--,  7.8
13:15, 0:15,  8.8
13:43, 1:19,  9.8
