月の出,月の入,月齢
 8:37,18:31,  1.2
 9:20,19:40,  2.2
 9:57,20:48,  3.2
10:29,21:55,  4.2
10:58,23:01,  5.2
11:27,--:--,  6.2
11:56, 0:07,  7.2
12:28, 1:15,  8.2
13:04, 2:24,  9.2
13:46, 3:35, 10.2
14:37, 4:46, 11.2
15:35, 5:53, 12.2
16:40, 6:53, 13.2
17:47, 7:44, 14.2
18:53, 8:25, 15.2
19:56, 9:00, 16.2
20:55, 9:29, 17.2
21:52, 9:55, 18.2
22:48,10:20, 19.2
23:43,10:43, 20.2
--:--,11:08, 21.2
 0:39,11:34, 22.2
 1:36,12:03, 23.2
 2:36,12:38, 24.2
 3:37,13:20, 25.2
 4:38,14:10, 26.2
 5:36,15:08, 27.2
 6:28,16:13, 28.2
 7:14,17:23, 29.2
 7:54,18:33,  0.6
 8:29,19:43,  1.6
