月の出,月の入,月齢
 7:02,19:14,  1.1
 7:30,20:26,  2.1
 8:00,21:39,  3.1
 8:33,22:53,  4.1
 9:11,--:--,  5.1
 9:55, 0:06,  6.1
10:47, 1:17,  7.1
11:46, 2:20,  8.1
12:51, 3:15,  9.1
13:56, 4:00, 10.1
15:01, 4:37, 11.1
16:03, 5:08, 12.1
17:03, 5:35, 13.1
18:01, 5:59, 14.1
18:58, 6:21, 15.1
19:54, 6:44, 16.1
20:52, 7:07, 17.1
21:51, 7:33, 18.1
22:51, 8:02, 19.1
23:51, 8:36, 20.1
--:--, 9:17, 21.1
 0:50,10:05, 22.1
 1:45,11:02, 23.1
 2:34,12:06, 24.1
 3:18,13:14, 25.1
 3:55,14:24, 26.1
 4:28,15:36, 27.1
 4:58,16:48, 28.1
 5:27,18:00, 29.1
 5:57,19:15,  0.7
 6:29,20:31,  1.7
