月の出,月の入,月齢
10:28,23:00,  5.7
11:26,23:23,  6.7
12:23,23:46,  7.7
13:20,--:--,  8.7
14:18, 0:11,  9.7
15:18, 0:39, 10.7
16:19, 1:12, 11.7
17:18, 1:51, 12.7
18:14, 2:38, 13.7
19:05, 3:32, 14.7
19:50, 4:34, 15.7
20:27, 5:39, 16.7
21:00, 6:46, 17.7
21:29, 7:53, 18.7
21:56, 8:59, 19.7
22:23,10:05, 20.7
22:51,11:12, 21.7
23:22,12:21, 22.7
23:58,13:32, 23.7
--:--,14:46, 24.7
 0:42,15:59, 25.7
 1:34,17:07, 26.7
 2:36,18:06, 27.7
 3:45,18:55, 28.7
 4:56,19:35,  0.3
 6:05,20:08,  1.3
 7:11,20:36,  2.3
 8:14,21:01,  3.3
 9:14,21:24,  4.3
10:12,21:48,  5.3
11:09,22:12,  6.3
