月の出,月の入,月齢
12:08,22:39,  7.3
13:07,23:10,  8.3
14:07,23:46,  9.3
15:07,--:--, 10.3
16:04, 0:29, 11.3
16:58, 1:21, 12.3
17:45, 2:19, 13.3
18:25, 3:24, 14.3
19:00, 4:32, 15.3
19:31, 5:40, 16.3
19:59, 6:48, 17.3
20:26, 7:56, 18.3
20:54, 9:03, 19.3
21:24,10:13, 20.3
21:58,11:24, 21.3
22:39,12:36, 22.3
23:28,13:49, 23.3
--:--,14:57, 24.3
 0:26,15:59, 25.3
 1:31,16:50, 26.3
 2:40,17:32, 27.3
 3:49,18:07, 28.3
 4:56,18:36, 29.3
 6:00,19:02,  0.9
 7:00,19:26,  1.9
 7:59,19:50,  2.9
 8:58,20:14,  3.9
 9:56,20:39,  4.9
10:55,21:08,  5.9
11:55,21:42,  6.9
12:55,22:22,  7.9
