月の出,月の入,月齢
 8:34,20:23,  2.6
 9:02,21:32,  3.6
 9:30,22:41,  4.6
10:00,23:52,  5.6
10:33,--:--,  6.6
11:12, 1:04,  7.6
11:58, 2:15,  8.6
12:52, 3:23,  9.6
13:53, 4:25, 10.6
14:59, 5:17, 11.6
16:06, 6:00, 12.6
17:11, 6:36, 13.6
18:13, 7:05, 14.6
19:12, 7:31, 15.6
20:10, 7:55, 16.6
21:07, 8:18, 17.6
22:03, 8:40, 18.6
23:01, 9:04, 19.6
--:--, 9:31, 20.6
 0:01,10:02, 21.6
 1:01,10:39, 22.6
 2:02,11:23, 23.6
 3:01,12:17, 24.6
 3:55,13:18, 25.6
 4:43,14:26, 26.6
 5:25,15:38, 27.6
 6:01,16:50, 28.6
 6:32,18:02,  0.1
