月の出,月の入,月齢
 7:24,22:59,  3.3
 8:29,23:53,  4.3
 9:37,--:--,  5.3
10:44, 0:38,  6.3
11:49, 1:13,  7.3
12:50, 1:43,  8.3
13:49, 2:08,  9.3
14:46, 2:31, 10.3
15:42, 2:54, 11.3
16:38, 3:16, 12.3
17:36, 3:41, 13.3
18:36, 4:07, 14.3
19:36, 4:38, 15.3
20:36, 5:15, 16.3
21:33, 5:58, 17.3
22:25, 6:49, 18.3
23:11, 7:47, 19.3
23:50, 8:50, 20.3
--:--, 9:55, 21.3
 0:25,11:02, 22.3
 0:55,12:08, 23.3
 1:23,13:16, 24.3
 1:51,14:24, 25.3
 2:19,15:36, 26.3
 2:51,16:51, 27.3
 3:28,18:09, 28.3
 4:12,19:26, 29.3
 5:06,20:38,  1.0
 6:09,21:40,  2.0
 7:18,22:30,  3.0
 8:28,23:10,  4.0
