月の出,月の入,月齢
14:46,4:48,12.1
15:48,6:01,13.1
16:58,7:07,14.1
18:12,8:04,15.1
19:24,8:50,16.1
20:33,9:27,17.1
21:37,9:59,18.1
22:38,10:27,19.1
23:36,10:53,20.1
--:--,11:18,21.1
0:34,11:44,22.1
1:31,12:12,23.1
2:29,12:44,24.1
3:27,13:21,25.1
4:26,14:03,26.1
5:21,14:53,27.1
6:13,15:48,28.1
7:00,16:48,29.1
7:40,17:51,0.3
8:15,18:54,1.3
8:47,19:56,2.3
9:15,20:58,3.3
9:42,22:01,4.3
10:10,23:04,5.3
10:39,--:--,6.3
11:11,0:10,7.3
11:49,1:19,8.3
12:35,2:31,9.3
13:31,3:43,10.3
14:36,4:50,11.3
15:47,5:50,12.3
