月の出,月の入,月齢
 7:15,19:28,  1.1
 7:45,20:39,  2.1
 8:16,21:50,  3.1
 8:50,23:03,  4.1
 9:29,--:--,  5.1
10:14, 0:16,  6.1
11:07, 1:25,  7.1
12:06, 2:29,  8.1
13:10, 3:23,  9.1
14:15, 4:09, 10.1
15:19, 4:47, 11.1
16:20, 5:19, 12.1
17:18, 5:47, 13.1
18:15, 6:12, 14.1
19:11, 6:35, 15.1
20:07, 6:59, 16.1
21:03, 7:23, 17.1
22:01, 7:50, 18.1
23:00, 8:20, 19.1
24:00, 8:55, 20.1
--:--, 9:36, 21.1
 0:58,10:25, 22.1
 1:53,11:22, 23.1
 2:43,12:25, 24.1
 3:27,13:32, 25.1
 4:05,14:42, 26.1
 4:39,15:52, 27.1
 5:11,17:03, 28.1
 5:41,18:14, 29.1
 6:12,19:27,  0.7
 6:45,20:42,  1.7
