月の出,月の入,月齢
13:59, 2:11, 10.8
14:32, 3:20, 11.8
15:12, 4:34, 12.8
15:59, 5:51, 13.8
16:57, 7:08, 14.8
18:04, 8:20, 15.8
19:17, 9:21, 16.8
20:29,10:11, 17.8
21:38,10:52, 18.8
22:43,11:25, 19.8
23:43,11:53, 20.8
--:--,12:19, 21.8
 0:41,12:44, 22.8
 1:38,13:08, 23.8
 2:35,13:34, 24.8
 3:32,14:03, 25.8
 4:30,14:36, 26.8
 5:29,15:15, 27.8
 6:27,16:00, 28.8
 7:21,16:51,  0.1
 8:11,17:48,  1.1
 8:55,18:48,  2.1
 9:33,19:50,  3.1
10:07,20:52,  4.1
10:36,21:54,  5.1
11:04,22:56,  6.1
11:31,23:59,  7.1
11:58,--:--,  8.1
12:29, 1:04,  9.1
13:04, 2:13, 10.1
13:46, 3:26, 11.1
