月の出,月の入,月齢
14:34, 1:11, 10.6
15:03, 2:16, 11.6
15:33, 3:24, 12.6
16:05, 4:34, 13.6
16:42, 5:47, 14.6
17:25, 7:04, 15.6
18:18, 8:22, 16.6
19:20, 9:36, 17.6
20:28,10:41, 18.6
21:38,11:36, 19.6
22:47,12:19, 20.6
23:52,12:55, 21.6
--:--,13:25, 22.6
 0:53,13:51, 23.6
 1:51,14:16, 24.6
 2:48,14:40, 25.6
 3:44,15:05, 26.6
 4:41,15:32, 27.6
 5:38,16:02, 28.6
 6:37,16:36, 29.6
 7:36,17:16,  0.8
 8:33,18:03,  1.8
 9:26,18:56,  2.8
10:14,19:54,  3.8
10:56,20:54,  4.8
11:32,21:56,  5.8
12:04,22:59,  6.8
12:34,--:--,  7.8
13:02, 0:01,  8.8
13:30, 1:05,  9.8
