月の出,月の入,月齢
 7:23,21:58,  2.7
 8:07,23:12,  3.7
 8:59,--:--,  4.7
 9:58, 0:20,  5.7
11:02, 1:19,  6.7
12:08, 2:08,  7.7
13:12, 2:49,  8.7
14:14, 3:22,  9.7
15:13, 3:51, 10.7
16:09, 4:16, 11.7
17:05, 4:40, 12.7
18:00, 5:03, 13.7
18:56, 5:27, 14.7
19:54, 5:53, 15.7
20:52, 6:22, 16.7
21:52, 6:55, 17.7
22:51, 7:34, 18.7
23:46, 8:20, 19.7
--:--, 9:13, 20.7
 0:37,10:13, 21.7
 1:22,11:17, 22.7
 2:01,12:23, 23.7
 2:36,13:31, 24.7
 3:07,14:39, 25.7
 3:37,15:48, 26.7
 4:07,16:59, 27.7
 4:39,18:13, 28.7
 5:14,19:30,  0.3
 5:56,20:47,  1.3
 6:46,22:01,  2.3
