月の出,月の入,月齢
 7:44,23:07,  3.3
 8:49,--:--,  4.3
 9:56, 0:02,  5.3
11:03, 0:47,  6.3
12:06, 1:23,  7.3
13:07, 1:54,  8.3
14:04, 2:20,  9.3
15:00, 2:45, 10.3
15:55, 3:08, 11.3
16:50, 3:32, 12.3
17:47, 3:57, 13.3
18:46, 4:25, 14.3
19:45, 4:57, 15.3
20:44, 5:34, 16.3
21:41, 6:18, 17.3
22:33, 7:09, 18.3
23:20, 8:07, 19.3
--:--, 9:09, 20.3
 0:00,10:13, 21.3
 0:35,11:19, 22.3
 1:07,12:24, 23.3
 1:36,13:30, 24.3
 2:05,14:38, 25.3
 2:34,15:48, 26.3
 3:07,17:02, 27.3
 3:45,18:19, 28.3
 4:31,19:35, 29.3
 5:25,20:46,  1.0
 6:28,21:48,  2.0
 7:37,22:39,  3.0
 8:47,23:20,  4.0
