月の出,月の入,月齢
 9:54,23:54,  5.0
10:57,--:--,  6.0
11:56, 0:22,  7.0
12:53, 0:48,  8.0
13:49, 1:12,  9.0
14:44, 1:35, 10.0
15:40, 2:00, 11.0
16:38, 2:27, 12.0
17:37, 2:57, 13.0
18:37, 3:33, 14.0
19:35, 4:15, 15.0
20:30, 5:05, 16.0
21:18, 6:01, 17.0
22:00, 7:03, 18.0
22:37, 8:07, 19.0
23:09, 9:12, 20.0
23:38,10:16, 21.0
--:--,11:21, 22.0
 0:06,12:26, 23.0
 0:34,13:33, 24.0
 1:05,14:43, 25.0
 1:39,15:56, 26.0
 2:20,17:11, 27.0
 3:09,18:24, 28.0
 4:08,19:30, 29.0
 5:15,20:27,  0.7
 6:25,21:13,  1.7
 7:35,21:50,  2.7
 8:41,22:21,  3.7
 9:44,22:49,  4.7
