月の出,月の入,月齢
 8:25,18:17,  1.2
 9:08,19:26,  2.2
 9:44,20:34,  3.2
10:16,21:41,  4.2
10:45,22:48,  5.2
11:14,23:54,  6.2
11:43,--:--,  7.2
12:14, 1:02,  8.2
12:50, 2:11,  9.2
13:32, 3:23, 10.2
14:23, 4:34, 11.2
15:21, 5:41, 12.2
16:25, 6:41, 13.2
17:33, 7:31, 14.2
18:39, 8:13, 15.2
19:42, 8:47, 16.2
20:42, 9:17, 17.2
21:39, 9:43, 18.2
22:35,10:07, 19.2
23:30,10:30, 20.2
--:--,10:54, 21.2
 0:26,11:20, 22.2
 1:24,11:50, 23.2
 2:23,12:24, 24.2
 3:24,13:05, 25.2
 4:25,13:55, 26.2
 5:23,14:53, 27.2
 6:16,15:59, 28.2
 7:02,17:08, 29.2
 7:42,18:19,  0.6
 8:16,19:29,  1.6
