月の出,月の入,月齢
14:00,22:31,  8.9
14:55,23:26,  9.9
15:42,--:--, 10.9
16:22, 0:29, 11.9
16:56, 1:39, 12.9
17:24, 2:51, 13.9
17:49, 4:05, 14.9
18:13, 5:19, 15.9
18:36, 6:33, 16.9
19:02, 7:49, 17.9
19:30, 9:06, 18.9
20:05,10:25, 19.9
20:48,11:43, 20.9
21:42,12:57, 21.9
22:45,14:01, 22.9
23:55,14:53, 23.9
--:--,15:34, 24.9
 1:06,16:06, 25.9
 2:17,16:33, 26.9
 3:25,16:55, 27.9
 4:30,17:15, 28.9
 5:34,17:35,  0.3
 6:36,17:55,  1.3
 7:38,18:16,  2.3
 8:41,18:40,  3.3
 9:44,19:08,  4.3
10:47,19:42,  5.3
11:48,20:23,  6.3
12:45,21:14,  7.3
13:35,22:13,  8.3
