月の出,月の入,月齢
 6:48,18:58,  1.1
 7:12,20:15,  2.1
 7:38,21:33,  3.1
 8:06,22:51,  4.1
 8:39,--:--,  5.1
 9:19, 0:09,  6.1
10:09, 1:23,  7.1
11:08, 2:27,  8.1
12:14, 3:21,  9.1
13:23, 4:03, 10.1
14:31, 4:36, 11.1
15:38, 5:04, 12.1
16:42, 5:26, 13.1
17:44, 5:46, 14.1
18:44, 6:05, 15.1
19:45, 6:24, 16.1
20:47, 6:44, 17.1
21:49, 7:05, 18.1
22:53, 7:31, 19.1
23:56, 8:01, 20.1
--:--, 8:39, 21.1
 0:57, 9:26, 22.1
 1:52,10:23, 23.1
 2:40,11:29, 24.1
 3:20,12:41, 25.1
 3:53,13:56, 26.1
 4:22,15:12, 27.1
 4:47,16:29, 28.1
 5:12,17:47, 29.1
 5:37,19:06,  0.7
 6:04,20:27,  1.7
