月の出,月の入,月齢
14:17,23:19,  9.3
14:53,--:--, 10.3
15:22, 0:28, 11.3
15:49, 1:40, 12.3
16:13, 2:53, 13.3
16:36, 4:07, 14.3
17:01, 5:23, 15.3
17:29, 6:42, 16.3
18:02, 8:03, 17.3
18:43, 9:24, 18.3
19:35,10:43, 19.3
20:36,11:53, 20.3
21:46,12:50, 21.3
22:58,13:35, 22.3
--:--,14:09, 23.3
 0:09,14:37, 24.3
 1:17,15:01, 25.3
 2:22,15:21, 26.3
 3:25,15:41, 27.3
 4:27,16:00, 28.3
 5:29,16:21, 29.3
 6:31,16:43,  0.6
 7:34,17:10,  1.6
 8:37,17:42,  2.6
 9:39,18:21,  3.6
10:37,19:08,  4.6
11:29,20:03,  5.6
12:13,21:05,  6.6
12:50,22:11,  7.6
13:21,23:20,  8.6
13:48,--:--,  9.6
