月の出,月の入,月齢
 6:46,23:05,  3.3
 7:51,23:58,  4.3
 9:01,--:--,  5.3
10:12, 0:39,  6.3
11:21, 1:11,  7.3
12:27, 1:37,  8.3
13:29, 1:58,  9.3
14:30, 2:18, 10.3
15:30, 2:36, 11.3
16:31, 2:55, 12.3
17:32, 3:16, 13.3
18:35, 3:39, 14.3
19:39, 4:06, 15.3
20:42, 4:39, 16.3
21:40, 5:20, 17.3
22:32, 6:10, 18.3
23:15, 7:09, 19.3
23:52, 8:14, 20.3
--:--, 9:24, 21.3
 0:22,10:34, 22.3
 0:48,11:45, 23.3
 1:12,12:57, 24.3
 1:35,14:11, 25.3
 1:59,15:27, 26.3
 2:26,16:47, 27.3
 2:58,18:10, 28.3
 3:38,19:31, 29.3
 4:28,20:44,  1.0
 5:30,21:45,  2.0
 6:41,22:33,  3.0
 7:54,23:09,  4.0
