月の出,月の入,月齢
 9:06,23:38,  5.0
10:15,--:--,  6.0
11:20, 0:02,  7.0
12:22, 0:22,  8.0
13:22, 0:41,  9.0
14:23, 1:00, 10.0
15:24, 1:20, 11.0
16:26, 1:42, 12.0
17:30, 2:08, 13.0
18:33, 2:40, 14.0
19:34, 3:18, 15.0
20:28, 4:06, 16.0
21:14, 5:03, 17.0
21:53, 6:07, 18.0
22:25, 7:16, 19.0
22:52, 8:26, 20.0
23:16, 9:36, 21.0
23:38,10:46, 22.0
--:--,11:57, 23.0
 0:01,13:10, 24.0
 0:26,14:26, 25.0
 0:54,15:45, 26.0
 1:29,17:05, 27.0
 2:14,18:21, 28.0
 3:10,19:28, 29.0
 4:17,20:22,  0.7
 5:31,21:04,  1.7
 6:45,21:37,  2.7
 7:57,22:03,  3.7
 9:05,22:25,  4.7
