月の出,月の入,月齢
14:12, 0:30, 10.6
14:35, 1:42, 11.6
14:59, 2:55, 12.6
15:25, 4:11, 13.6
15:56, 5:31, 14.6
16:34, 6:54, 15.6
17:22, 8:17, 16.6
18:21, 9:34, 17.6
19:31,10:39, 18.6
20:45,11:30, 19.6
21:58,12:10, 20.6
23:09,12:40, 21.6
--:--,13:05, 22.6
 0:15,13:27, 23.6
 1:19,13:47, 24.6
 2:20,14:06, 25.6
 3:22,14:26, 26.6
 4:23,14:48, 27.6
 5:26,15:13, 28.6
 6:29,15:44, 29.6
 7:31,16:20,  0.8
 8:31,17:05,  1.8
 9:24,17:58,  2.8
10:11,18:58,  3.8
10:50,20:02,  4.8
11:22,21:09,  5.8
11:49,22:16,  6.8
12:14,23:24,  7.8
12:36,--:--,  8.8
12:59, 0:34,  9.8
