月の出,月の入,月齢
 8:24,20:04,  2.6
 8:47,21:18,  3.6
 9:11,22:32,  4.6
 9:36,23:48,  5.6
10:04,--:--,  6.6
10:39, 1:04,  7.6
11:21, 2:19,  8.6
12:14, 3:30,  9.6
13:15, 4:31, 10.6
14:23, 5:22, 11.6
15:33, 6:02, 12.6
16:42, 6:34, 13.6
17:49, 6:59, 14.6
18:52, 7:21, 15.6
19:54, 7:41, 16.6
20:55, 8:00, 17.6
21:56, 8:19, 18.6
22:57, 8:39, 19.6
--:--, 9:02, 20.6
 0:01, 9:29, 21.6
 1:05,10:03, 22.6
 2:08,10:45, 23.6
 3:08,11:37, 24.6
 4:02,12:40, 25.6
 4:48,13:51, 26.6
 5:25,15:07, 27.6
 5:57,16:24, 28.6
 6:24,17:41,  0.1
