月の出,月の入,月齢
13:37, 1:53, 10.8
14:08, 3:05, 11.8
14:45, 4:21, 12.8
15:31, 5:40, 13.8
16:27, 6:59, 14.8
17:34, 8:11, 15.8
18:47, 9:12, 16.8
20:01,10:01, 17.8
21:13,10:39, 18.8
22:20,11:10, 19.8
23:22,11:37, 20.8
--:--,12:01, 21.8
 0:23,12:23, 22.8
 1:21,12:46, 23.8
 2:20,13:10, 24.8
 3:19,13:37, 25.8
 4:19,14:09, 26.8
 5:19,14:45, 27.8
 6:18,15:29, 28.8
 7:13,16:20,  0.1
 8:03,17:18,  1.1
 8:46,18:20,  2.1
 9:22,19:23,  3.1
 9:54,20:27,  4.1
10:22,21:31,  5.1
10:47,22:35,  6.1
11:12,23:40,  7.1
11:37,--:--,  8.1
12:05, 0:48,  9.1
12:38, 1:59, 10.1
13:18, 3:14, 11.1
