月の出,月の入,月齢
 9:27,23:40,  5.0
10:33,--:--,  6.0
11:34, 0:07,  7.0
12:33, 0:30,  8.0
13:31, 0:52,  9.0
14:28, 1:14, 10.0
15:26, 1:37, 11.0
16:26, 2:02, 12.0
17:27, 2:30, 13.0
18:28, 3:04, 14.0
19:27, 3:45, 15.0
20:22, 4:34, 16.0
21:09, 5:31, 17.0
21:50, 6:33, 18.0
22:25, 7:39, 19.0
22:55, 8:46, 20.0
23:22, 9:53, 21.0
23:48,11:00, 22.0
--:--,12:07, 23.0
 0:14,13:16, 24.0
 0:42,14:29, 25.0
 1:14,15:44, 26.0
 1:52,17:01, 27.0
 2:40,18:15, 28.0
 3:37,19:22, 29.0
 4:44,20:18,  0.7
 5:56,21:02,  1.7
 7:08,21:38,  2.7
 8:16,22:07,  3.7
 9:21,22:32,  4.7
