月の出,月の入,月齢
13:53,22:58,  8.9
14:48,23:54,  9.9
15:37,--:--, 10.9
16:19, 0:56, 11.9
16:55, 2:03, 12.9
17:27, 3:12, 13.9
17:55, 4:22, 14.9
18:22, 5:32, 15.9
18:49, 6:43, 16.9
19:18, 7:55, 17.9
19:50, 9:08, 18.9
20:28,10:24, 19.9
21:14,11:39, 20.9
22:09,12:51, 21.9
23:12,13:54, 22.9
--:--,14:48, 23.9
 0:20,15:31, 24.9
 1:29,16:07, 25.9
 2:37,16:36, 26.9
 3:42,17:01, 27.9
 4:44,17:25, 28.9
 5:44,17:47,  0.3
 6:43,18:10,  1.3
 7:42,18:34,  2.3
 8:42,19:00,  3.3
 9:43,19:31,  4.3
10:43,20:08,  5.3
11:42,20:51,  6.3
12:38,21:42,  7.3
13:28,22:40,  8.3
