月の出,月の入,月齢
 7:13,22:59,  3.3
 8:18,23:53,  4.3
 9:27,--:--,  5.3
10:35, 0:37,  6.3
11:41, 1:11,  7.3
12:43, 1:40,  8.3
13:43, 2:04,  9.3
14:40, 2:27, 10.3
15:38, 2:48, 11.3
16:35, 3:10, 12.3
17:34, 3:33, 13.3
18:34, 3:59, 14.3
19:35, 4:29, 15.3
20:36, 5:05, 16.3
21:33, 5:48, 17.3
22:25, 6:38, 18.3
23:11, 7:36, 19.3
23:49, 8:40, 20.3
--:--, 9:46, 21.3
 0:23,10:53, 22.3
 0:52,12:01, 23.3
 1:19,13:10, 24.3
 1:46,14:20, 25.3
 2:13,15:32, 26.3
 2:43,16:49, 27.3
 3:19,18:08, 28.3
 4:02,19:26, 29.3
 4:55,20:38,  1.0
 5:58,21:40,  2.0
 7:07,22:29,  3.0
 8:18,23:09,  4.0
