月の出,月の入,月齢
 8:16,17:48,  1.2
 8:57,18:59,  2.2
 9:31,20:09,  3.2
10:01,21:19,  4.2
10:28,22:28,  5.2
10:54,23:36,  6.2
11:21,--:--,  7.2
11:50, 0:46,  8.2
12:24, 1:58,  9.2
13:04, 3:12, 10.2
13:53, 4:24, 11.2
14:50, 5:33, 12.2
15:55, 6:32, 13.2
17:04, 7:22, 14.2
18:12, 8:02, 15.2
19:17, 8:34, 16.2
20:19, 9:02, 17.2
21:18, 9:26, 18.2
22:16, 9:48, 19.2
23:13,10:09, 20.2
--:--,10:31, 21.2
 0:11,10:56, 22.2
 1:11,11:23, 23.2
 2:13,11:56, 24.2
 3:15,12:36, 25.2
 4:17,13:24, 26.2
 5:15,14:23, 27.2
 6:07,15:29, 28.2
 6:52,16:40, 29.2
 7:29,17:53,  0.6
 8:02,19:05,  1.6
