月の出,月の入,月齢
 8:30,20:17,  2.6
 8:57,21:27,  3.6
 9:24,22:38,  4.6
 9:53,23:50,  5.6
10:25,--:--,  6.6
11:02, 1:03,  7.6
11:47, 2:15,  8.6
12:41, 3:24,  9.6
13:43, 4:25, 10.6
14:49, 5:17, 11.6
15:56, 5:59, 12.6
17:02, 6:34, 13.6
18:05, 7:03, 14.6
19:06, 7:28, 15.6
20:05, 7:50, 16.6
21:02, 8:12, 17.6
22:00, 8:34, 18.6
22:59, 8:57, 19.6
23:59, 9:23, 20.6
--:--, 9:53, 21.6
 1:01,10:29, 22.6
 2:02,11:13, 23.6
 3:02,12:06, 24.6
 3:56,13:08, 25.6
 4:43,14:16, 26.6
 5:24,15:29, 27.6
 5:58,16:42, 28.6
 6:29,17:55,  0.1
