月の出,月の入,月齢
14:12,23:44,  9.3
14:51,--:--, 10.3
15:24, 0:51, 11.3
15:53, 1:59, 12.3
16:21, 3:09, 13.3
16:48, 4:19, 14.3
17:16, 5:31, 15.3
17:47, 6:46, 16.3
18:24, 8:03, 17.3
19:08, 9:21, 18.3
20:02,10:37, 19.3
21:04,11:46, 20.3
22:12,12:44, 21.3
23:21,13:31, 22.3
--:--,14:09, 23.3
 0:29,14:40, 24.3
 1:34,15:06, 25.3
 2:36,15:30, 26.3
 3:36,15:52, 27.3
 4:35,16:14, 28.3
 5:34,16:38, 29.3
 6:33,17:03,  0.6
 7:33,17:33,  1.6
 8:34,18:07,  2.6
 9:34,18:48,  3.6
10:30,19:36,  4.6
11:22,20:31,  5.6
12:08,21:31,  6.6
12:47,22:35,  7.6
13:21,23:41,  8.6
13:51,--:--,  9.6
