月の出,月の入,月齢
 8:36,20:24,  2.6
 9:04,21:33,  3.6
 9:32,22:43,  4.6
10:02,23:53,  5.6
10:36,--:--,  6.6
11:15, 1:05,  7.6
12:01, 2:16,  8.6
12:55, 3:24,  9.6
13:57, 4:25, 10.6
15:02, 5:17, 11.6
16:08, 6:01, 12.6
17:13, 6:36, 13.6
18:15, 7:06, 14.6
19:14, 7:33, 15.6
20:12, 7:56, 16.6
21:08, 8:19, 17.6
22:05, 8:42, 18.6
23:02, 9:07, 19.6
--:--, 9:34, 20.6
 0:01,10:05, 21.6
 1:02,10:42, 22.6
 2:02,11:27, 23.6
 3:01,12:20, 24.6
 3:55,13:21, 25.6
 4:44,14:29, 26.6
 5:25,15:40, 27.6
 6:01,16:52, 28.6
 6:33,18:04,  0.1
