月の出,月の入,月齢
14:23, 0:57, 10.6
14:51, 2:03, 11.6
15:20, 3:11, 12.6
15:51, 4:22, 13.6
16:27, 5:37, 14.6
17:10, 6:55, 15.6
18:02, 8:13, 16.6
19:03, 9:28, 17.6
20:11,10:33, 18.6
21:22,11:27, 19.6
22:31,12:10, 20.6
23:37,12:45, 21.6
--:--,13:14, 22.6
 0:39,13:40, 23.6
 1:38,14:04, 24.6
 2:36,14:27, 25.6
 3:33,14:51, 26.6
 4:30,15:17, 27.6
 5:29,15:47, 28.6
 6:28,16:21, 29.6
 7:27,17:00,  0.8
 8:24,17:47,  1.8
 9:18,18:39,  2.8
10:05,19:37,  3.8
10:47,20:39,  4.8
11:23,21:41,  5.8
11:54,22:44,  6.8
12:23,23:48,  7.8
12:50,--:--,  8.8
13:17, 0:52,  9.8
