月の出,月の入,月齢
12:08,22:42,  7.3
13:07,23:13,  8.3
14:07,23:49,  9.3
15:07,--:--, 10.3
16:05, 0:33, 11.3
16:58, 1:24, 12.3
17:45, 2:23, 13.3
18:26, 3:27, 14.3
19:01, 4:34, 15.3
19:32, 5:42, 16.3
20:01, 6:50, 17.3
20:28, 7:57, 18.3
20:56, 9:05, 19.3
21:27,10:14, 20.3
22:01,11:24, 21.3
22:42,12:37, 22.3
23:31,13:49, 23.3
--:--,14:58, 24.3
 0:29,15:59, 25.3
 1:34,16:50, 26.3
 2:43,17:33, 27.3
 3:52,18:08, 28.3
 4:58,18:38, 29.3
 6:02,19:04,  0.9
 7:02,19:28,  1.9
 8:01,19:52,  2.9
 8:59,20:16,  3.9
 9:57,20:42,  4.9
10:56,21:11,  5.9
11:55,21:45,  6.9
12:55,22:25,  7.9
