月の出,月の入,月齢
14:13,23:57,  9.3
14:52,--:--, 10.3
15:26, 1:02, 11.3
15:57, 2:10, 12.3
16:26, 3:18, 13.3
16:55, 4:26, 14.3
17:25, 5:37, 15.3
17:58, 6:50, 16.3
18:36, 8:06, 17.3
19:21, 9:23, 18.3
20:16,10:38, 19.3
21:18,11:46, 20.3
22:25,12:44, 21.3
23:34,13:32, 22.3
--:--,14:11, 23.3
 0:41,14:43, 24.3
 1:44,15:11, 25.3
 2:45,15:36, 26.3
 3:44,15:59, 27.3
 4:41,16:23, 28.3
 5:38,16:47, 29.3
 6:37,17:14,  0.6
 7:36,17:45,  1.6
 8:35,18:20,  2.6
 9:34,19:02,  3.6
10:30,19:50,  4.6
11:22,20:44,  5.6
12:08,21:44,  6.6
12:48,22:47,  7.6
13:23,23:51,  8.6
13:54,--:--,  9.6
