月の出,月の入,月齢
 9:39,23:44,  5.0
10:42,--:--,  6.0
11:43, 0:12,  7.0
12:40, 0:36,  8.0
13:37, 0:59,  9.0
14:33, 1:22, 10.0
15:30, 1:46, 11.0
16:28, 2:12, 12.0
17:28, 2:42, 13.0
18:29, 3:17, 14.0
19:27, 3:59, 15.0
20:21, 4:48, 16.0
21:10, 5:44, 17.0
21:51, 6:46, 18.0
22:27, 7:51, 19.0
22:58, 8:57, 20.0
23:27,10:02, 21.0
23:54,11:08, 22.0
--:--,12:14, 23.0
 0:22,13:22, 24.0
 0:51,14:32, 25.0
 1:25,15:46, 26.0
 2:05,17:02, 27.0
 2:53,18:16, 28.0
 3:51,19:22, 29.0
 4:58,20:18,  0.7
 6:09,21:04,  1.7
 7:19,21:40,  2.7
 8:27,22:11,  3.7
 9:30,22:37,  4.7
