月の出,月の入,月齢
 8:16,18:01,  1.2
 8:58,19:10,  2.2
 9:34,20:20,  3.2
10:05,21:28,  4.2
10:34,22:35,  5.2
11:01,23:42,  6.2
11:30,--:--,  7.2
12:00, 0:51,  8.2
12:35, 2:01,  9.2
13:17, 3:13, 10.2
14:06, 4:25, 11.2
15:04, 5:33, 12.2
16:09, 6:32, 13.2
17:17, 7:23, 14.2
18:23, 8:04, 15.2
19:27, 8:37, 16.2
20:28, 9:06, 17.2
21:26, 9:31, 18.2
22:23, 9:54, 19.2
23:19,10:17, 20.2
--:--,10:41, 21.2
 0:15,11:06, 22.2
 1:14,11:35, 23.2
 2:14,12:08, 24.2
 3:16,12:49, 25.2
 4:17,13:39, 26.2
 5:15,14:37, 27.2
 6:08,15:43, 28.2
 6:53,16:53, 29.2
 7:32,18:04,  0.6
 8:06,19:15,  1.6
