月の出,月の入,月齢
14:33, 1:08, 10.6
15:01, 2:14, 11.6
15:30, 3:22, 12.6
16:02, 4:32, 13.6
16:38, 5:46, 14.6
17:21, 7:04, 15.6
18:13, 8:22, 16.6
19:15, 9:37, 17.6
20:23,10:42, 18.6
21:34,11:36, 19.6
22:43,12:19, 20.6
23:48,12:54, 21.6
--:--,13:24, 22.6
 0:50,13:50, 23.6
 1:49,14:14, 24.6
 2:46,14:38, 25.6
 3:43,15:02, 26.6
 4:40,15:28, 27.6
 5:38,15:58, 28.6
 6:37,16:32, 29.6
 7:36,17:12,  0.8
 8:33,17:58,  1.8
 9:26,18:51,  2.8
10:14,19:49,  3.8
10:56,20:50,  4.8
11:32,21:52,  5.8
12:04,22:55,  6.8
12:33,23:58,  7.8
13:00,--:--,  8.8
13:27, 1:03,  9.8
