月の出,月の入,月齢
 9:50,23:53,  5.0
10:53,--:--,  6.0
11:53, 0:21,  7.0
12:51, 0:46,  8.0
13:47, 1:09,  9.0
14:43, 1:33, 10.0
15:40, 1:57, 11.0
16:38, 2:23, 12.0
17:38, 2:53, 13.0
18:38, 3:28, 14.0
19:36, 4:10, 15.0
20:30, 5:00, 16.0
21:18, 5:56, 17.0
22:00, 6:58, 18.0
22:36, 8:03, 19.0
23:08, 9:08, 20.0
23:37,10:13, 21.0
--:--,11:18, 22.0
 0:04,12:24, 23.0
 0:32,13:32, 24.0
 1:02,14:42, 25.0
 1:36,15:56, 26.0
 2:16,17:11, 27.0
 3:04,18:25, 28.0
 4:03,19:31, 29.0
 5:10,20:27,  0.7
 6:20,21:13,  1.7
 7:31,21:50,  2.7
 8:38,22:20,  3.7
 9:41,22:47,  4.7
