月の出,月の入,月齢
12:18,22:52,  7.3
13:17,23:24,  8.3
14:16,--:--,  9.3
15:16, 0:00, 10.3
16:13, 0:44, 11.3
17:07, 1:36, 12.3
17:54, 2:34, 13.3
18:35, 3:39, 14.3
19:10, 4:46, 15.3
19:42, 5:53, 16.3
20:10, 7:01, 17.3
20:38, 8:08, 18.3
21:07, 9:15, 19.3
21:37,10:24, 20.3
22:12,11:34, 21.3
22:53,12:46, 22.3
23:43,13:58, 23.3
--:--,15:07, 24.3
 0:41,16:08, 25.3
 1:46,16:59, 26.3
 2:55,17:42, 27.3
 4:03,18:17, 28.3
 5:09,18:47, 29.3
 6:12,19:14,  0.9
 7:13,19:38,  1.9
 8:11,20:02,  2.9
 9:09,20:26,  3.9
10:07,20:53,  4.9
11:05,21:22,  5.9
12:04,21:56,  6.9
13:04,22:37,  7.9
