月の出,月の入,月齢
 7:13,19:26,  1.1
 7:42,20:37,  2.1
 8:13,21:49,  3.1
 8:46,23:03,  4.1
 9:25,--:--,  5.1
10:09, 0:16,  6.1
11:02, 1:26,  7.1
12:01, 2:29,  8.1
13:05, 3:24,  9.1
14:11, 4:09, 10.1
15:15, 4:47, 11.1
16:16, 5:18, 12.1
17:16, 5:45, 13.1
18:13, 6:10, 14.1
19:09, 6:33, 15.1
20:05, 6:56, 16.1
21:02, 7:20, 17.1
22:01, 7:46, 18.1
23:00, 8:16, 19.1
--:--, 8:50, 20.1
 0:00, 9:31, 21.1
 0:59,10:20, 22.1
 1:54,11:17, 23.1
 2:43,12:20, 24.1
 3:27,13:28, 25.1
 4:05,14:38, 26.1
 4:38,15:49, 27.1
 5:09,17:00, 28.1
 5:39,18:12, 29.1
 6:09,19:26,  0.7
 6:42,20:41,  1.7
