月の出,月の入,月齢
 8:45,20:35,  2.6
 9:14,21:44,  3.6
 9:43,22:53,  4.6
10:13,--:--,  5.6
10:47, 0:03,  6.6
11:26, 1:14,  7.6
12:12, 2:25,  8.6
13:07, 3:33,  9.6
14:08, 4:34, 10.6
15:14, 5:26, 11.6
16:20, 6:10, 12.6
17:24, 6:46, 13.6
18:26, 7:16, 14.6
19:25, 7:42, 15.6
20:22, 8:06, 16.6
21:18, 8:29, 17.6
22:14, 8:53, 18.6
23:12, 9:17, 19.6
--:--, 9:45, 20.6
 0:11,10:16, 21.6
 1:11,10:53, 22.6
 2:11,11:38, 23.6
 3:10,12:31, 24.6
 4:04,13:33, 25.6
 4:53,14:41, 26.6
 5:34,15:52, 27.6
 6:11,17:03, 28.6
 6:43,18:15,  0.1
