月の出,月の入,月齢
13:56, 2:09, 10.8
14:29, 3:19, 11.8
15:08, 4:33, 12.8
15:55, 5:51, 13.8
16:52, 7:08, 14.8
17:59, 8:20, 15.8
19:12, 9:21, 16.8
20:25,10:11, 17.8
21:34,10:51, 18.8
22:40,11:24, 19.8
23:41,11:52, 20.8
--:--,12:17, 21.8
 0:39,12:41, 22.8
 1:37,13:05, 23.8
 2:34,13:31, 24.8
 3:31,13:59, 25.8
 4:30,14:32, 26.8
 5:29,15:10, 27.8
 6:27,15:55, 28.8
 7:22,16:46,  0.1
 8:12,17:43,  1.1
 8:55,18:44,  2.1
 9:33,19:46,  3.1
10:06,20:49,  4.1
10:35,21:51,  5.1
11:02,22:53,  6.1
11:29,23:57,  7.1
11:56,--:--,  8.1
12:26, 1:03,  9.1
13:00, 2:12, 10.1
13:41, 3:25, 11.1
