月の出,月の入,月齢
14:02,23:24,  8.9
14:56,--:--,  9.9
15:46, 0:19, 10.9
16:29, 1:21, 11.9
17:07, 2:26, 12.9
17:40, 3:34, 13.9
18:10, 4:43, 14.9
18:39, 5:51, 15.9
19:07, 7:00, 16.9
19:38, 8:10, 17.9
20:12, 9:22, 18.9
20:52,10:35, 19.9
21:39,11:49, 20.9
22:35,13:00, 21.9
23:38,14:03, 22.9
--:--,14:57, 23.9
 0:45,15:42, 24.9
 1:53,16:18, 25.9
 2:59,16:49, 26.9
 4:02,17:16, 27.9
 5:02,17:41, 28.9
 6:01,18:05,  0.3
 6:58,18:29,  1.3
 7:56,18:54,  2.3
 8:55,19:23,  3.3
 9:54,19:55,  4.3
10:53,20:32,  5.3
11:51,21:17,  6.3
12:47,22:08,  7.3
13:37,23:05,  8.3
