月の出,月の入,月齢
 8:54,20:47,  2.6
 9:25,21:54,  3.6
 9:55,23:01,  4.6
10:27,--:--,  5.6
11:03, 0:09,  6.6
11:43, 1:19,  7.6
12:31, 2:28,  8.6
13:26, 3:35,  9.6
14:27, 4:36, 10.6
15:32, 5:29, 11.6
16:37, 6:14, 12.6
17:40, 6:51, 13.6
18:40, 7:23, 14.6
19:37, 7:51, 15.6
20:33, 8:16, 16.6
21:27, 8:41, 17.6
22:22, 9:06, 18.6
23:18, 9:32, 19.6
--:--,10:00, 20.6
 0:16,10:33, 21.6
 1:15,11:12, 22.6
 2:14,11:57, 23.6
 3:12,12:51, 24.6
 4:07,13:52, 25.6
 4:56,14:59, 26.6
 5:39,16:08, 27.6
 6:17,17:18, 28.6
 6:51,18:28,  0.1
