月の出,月の入,月齢
14:04,23:44,  8.9
14:59,--:--,  9.9
15:49, 0:39, 10.9
16:33, 1:39, 11.9
17:12, 2:44, 12.9
17:47, 3:50, 13.9
18:19, 4:57, 14.9
18:49, 6:03, 15.9
19:19, 7:10, 16.9
19:52, 8:19, 17.9
20:28, 9:29, 18.9
21:09,10:40, 19.9
21:58,11:53, 20.9
22:54,13:02, 21.9
23:57,14:06, 22.9
--:--,15:00, 23.9
 1:03,15:46, 24.9
 2:10,16:24, 25.9
 3:14,16:56, 26.9
 4:16,17:25, 27.9
 5:14,17:51, 28.9
 6:11,18:17,  0.3
 7:08,18:42,  1.3
 8:04,19:09,  2.3
 9:01,19:39,  3.3
 9:58,20:12,  4.3
10:57,20:51,  5.3
11:54,21:36,  6.3
12:49,22:27,  7.3
13:40,23:24,  8.3
