月の出,月の入,月齢
14:09, 2:19, 10.8
14:44, 3:27, 11.8
15:24, 4:39, 12.8
16:13, 5:55, 13.8
17:11, 7:11, 14.8
18:19, 8:23, 15.8
19:31, 9:25, 16.8
20:42,10:16, 17.8
21:50,10:57, 18.8
22:53,11:31, 19.8
23:53,12:01, 20.8
--:--,12:27, 21.8
 0:50,12:53, 22.8
 1:46,13:19, 23.8
 2:41,13:46, 24.8
 3:38,14:16, 25.8
 4:35,14:49, 26.8
 5:33,15:29, 27.8
 6:30,16:14, 28.8
 7:24,17:05,  0.1
 8:15,18:02,  1.1
 8:59,19:02,  2.1
 9:38,20:03,  3.1
10:12,21:04,  4.1
10:43,22:05,  5.1
11:11,23:05,  6.1
11:39,--:--,  7.1
12:08, 0:07,  8.1
12:40, 1:11,  9.1
13:16, 2:19, 10.1
13:59, 3:30, 11.1
