月の出,月の入,月齢
10:06,24:00,  5.0
11:08,--:--,  6.0
12:06, 0:29,  7.0
13:02, 0:56,  8.0
13:57, 1:20,  9.0
14:51, 1:45, 10.0
15:46, 2:11, 11.0
16:43, 2:38, 12.0
17:42, 3:10, 13.0
18:41, 3:46, 14.0
19:38, 4:29, 15.0
20:33, 5:19, 16.0
21:22, 6:15, 17.0
22:04, 7:16, 18.0
22:42, 8:20, 19.0
23:15, 9:24, 20.0
23:45,10:27, 21.0
--:--,11:31, 22.0
 0:14,12:35, 23.0
 0:44,13:40, 24.0
 1:15,14:49, 25.0
 1:51,16:01, 26.0
 2:33,17:15, 27.0
 3:23,18:27, 28.0
 4:22,19:34, 29.0
 5:29,20:31,  0.7
 6:39,21:17,  1.7
 7:47,21:56,  2.7
 8:53,22:28,  3.7
 9:54,22:56,  4.7
