月の出,月の入,月齢
12:24,23:08,  7.3
13:22,23:41,  8.3
14:20,--:--,  9.3
15:19, 0:19, 10.3
16:16, 1:03, 11.3
17:09, 1:55, 12.3
17:57, 2:53, 13.3
18:39, 3:57, 14.3
19:16, 5:02, 15.3
19:49, 6:09, 16.3
20:20, 7:14, 17.3
20:49, 8:19, 18.3
21:19, 9:25, 19.3
21:52,10:32, 20.3
22:28,11:40, 21.3
23:11,12:51, 22.3
--:--,14:01, 23.3
 0:01,15:09, 24.3
 1:00,16:10, 25.3
 2:05,17:03, 26.3
 3:13,17:47, 27.3
 4:20,18:23, 28.3
 5:24,18:55, 29.3
 6:26,19:23,  0.9
 7:24,19:49,  1.9
 8:21,20:14,  2.9
 9:17,20:40,  3.9
10:14,21:08,  4.9
11:11,21:39,  5.9
12:09,22:14,  6.9
13:07,22:55,  7.9
