月の出,月の入,月齢
14:25,--:--,  9.3
15:06, 0:26, 10.3
15:42, 1:30, 11.3
16:15, 2:36, 12.3
16:45, 3:42, 13.3
17:16, 4:48, 14.3
17:48, 5:57, 15.3
18:23, 7:08, 16.3
19:04, 8:21, 17.3
19:51, 9:36, 18.3
20:47,10:50, 19.3
21:49,11:58, 20.3
22:56,12:56, 21.3
--:--,13:45, 22.3
 0:03,14:26, 23.3
 1:08,14:59, 24.3
 2:09,15:29, 25.3
 3:08,15:55, 26.3
 4:05,16:20, 27.3
 5:01,16:46, 28.3
 5:56,17:12, 29.3
 6:53,17:41,  0.6
 7:50,18:13,  1.6
 8:48,18:49,  2.6
 9:46,19:32,  3.6
10:41,20:21,  4.6
11:33,21:15,  5.6
12:20,22:14,  6.6
13:01,23:16,  7.6
13:38,--:--,  8.6
14:11, 0:18,  9.6
