月の出,月の入,月齢
 7:36,22:02,  2.7
 8:21,23:15,  3.7
 9:13,--:--,  4.7
10:13, 0:23,  5.7
11:16, 1:23,  6.7
12:21, 2:12,  7.7
13:25, 2:53,  8.7
14:25, 3:28,  9.7
15:23, 3:57, 10.7
16:19, 4:24, 11.7
17:13, 4:48, 12.7
18:08, 5:13, 13.7
19:03, 5:38, 14.7
19:59, 6:04, 15.7
20:57, 6:34, 16.7
21:56, 7:08, 17.7
22:54, 7:48, 18.7
23:49, 8:35, 19.7
--:--, 9:28, 20.7
 0:40,10:27, 21.7
 1:26,11:30, 22.7
 2:06,12:36, 23.7
 2:41,13:42, 24.7
 3:14,14:49, 25.7
 3:45,15:57, 26.7
 4:16,17:07, 27.7
 4:49,18:20, 28.7
 5:26,19:35,  0.3
 6:09,20:51,  1.3
 7:00,22:05,  2.3
