月の出,月の入,月齢
10:10,22:44,  5.7
11:10,23:05,  6.7
12:09,23:26,  7.7
13:09,23:50,  8.7
14:09,--:--,  9.7
15:11, 0:16, 10.7
16:13, 0:47, 11.7
17:13, 1:24, 12.7
18:10, 2:10, 13.7
19:00, 3:04, 14.7
19:43, 4:06, 15.7
20:19, 5:13, 16.7
20:50, 6:22, 17.7
21:17, 7:31, 18.7
21:42, 8:40, 19.7
22:06, 9:48, 20.7
22:32,10:58, 21.7
23:00,12:09, 22.7
23:34,13:23, 23.7
--:--,14:39, 24.7
 0:15,15:53, 25.7
 1:06,17:02, 26.7
 2:08,18:01, 27.7
 3:18,18:49, 28.7
 4:30,19:27,  0.3
 5:42,19:57,  1.3
 6:50,20:23,  2.3
 7:55,20:46,  3.3
 8:57,21:07,  4.3
 9:57,21:29,  5.3
10:57,21:51,  6.3
