月の出,月の入,月齢
13:48,22:41,  8.9
14:43,23:36,  9.9
15:32,--:--, 10.9
16:13, 0:39, 11.9
16:48, 1:46, 12.9
17:19, 2:57, 13.9
17:46, 4:08, 14.9
18:12, 5:20, 15.9
18:37, 6:32, 16.9
19:05, 7:45, 17.9
19:36, 9:00, 18.9
20:13,10:17, 19.9
20:57,11:33, 20.9
21:52,12:46, 21.9
22:55,13:49, 22.9
--:--,14:42, 23.9
 0:03,15:25, 24.9
 1:14,15:59, 25.9
 2:22,16:28, 26.9
 3:28,16:52, 27.9
 4:31,17:14, 28.9
 5:33,17:35,  0.3
 6:33,17:57,  1.3
 7:34,18:20,  2.3
 8:34,18:46,  3.3
 9:36,19:15,  4.3
10:38,19:51,  5.3
11:37,20:34,  6.3
12:33,21:24,  7.3
13:24,22:23,  8.3
