月の出,月の入,月齢
11:57,22:16,  7.3
12:59,22:45,  8.3
14:00,23:19,  9.3
15:02,--:--, 10.3
16:00, 0:01, 11.3
16:53, 0:52, 12.3
17:39, 1:51, 13.3
18:18, 2:57, 14.3
18:51, 4:07, 15.3
19:19, 5:18, 16.3
19:45, 6:28, 17.3
20:10, 7:38, 18.3
20:35, 8:48, 19.3
21:03,10:00, 20.3
21:35,11:14, 21.3
22:13,12:29, 22.3
23:00,13:43, 23.3
23:57,14:53, 24.3
--:--,15:54, 25.3
 1:03,16:44, 26.3
 2:14,17:25, 27.3
 3:25,17:57, 28.3
 4:34,18:25, 29.3
 5:40,18:48,  0.9
 6:43,19:10,  1.9
 7:44,19:31,  2.9
 8:45,19:53,  3.9
 9:45,20:17,  4.9
10:46,20:44,  5.9
11:48,21:16,  6.9
12:49,21:54,  7.9
