月の出,月の入,月齢
13:25, 1:43, 10.8
13:54, 2:56, 11.8
14:30, 4:13, 12.8
15:14, 5:34, 13.8
16:10, 6:54, 14.8
17:16, 8:06, 15.8
18:30, 9:07, 16.8
19:46, 9:55, 17.8
20:58,10:32, 18.8
22:06,11:02, 19.8
23:10,11:27, 20.8
--:--,11:50, 21.8
 0:12,12:12, 22.8
 1:12,12:33, 23.8
 2:11,12:56, 24.8
 3:11,13:22, 25.8
 4:12,13:53, 26.8
 5:14,14:29, 27.8
 6:13,15:12, 28.8
 7:08,16:03,  0.1
 7:58,17:01,  1.1
 8:40,18:03,  2.1
 9:16,19:08,  3.1
 9:46,20:13,  4.1
10:13,21:18,  5.1
10:37,22:23,  6.1
11:01,23:30,  7.1
11:25,--:--,  8.1
11:52, 0:39,  9.1
12:23, 1:51, 10.1
13:02, 3:07, 11.1
