月の出,月の入,月齢
 6:56,22:54,  3.3
 8:01,23:48,  4.3
 9:10,--:--,  5.3
10:19, 0:30,  6.3
11:26, 1:04,  7.3
12:30, 1:32,  8.3
13:30, 1:55,  9.3
14:29, 2:16, 10.3
15:28, 2:37, 11.3
16:26, 2:57, 12.3
17:26, 3:20, 13.3
18:27, 3:44, 14.3
19:30, 4:13, 15.3
20:31, 4:48, 16.3
21:29, 5:30, 17.3
22:20, 6:21, 18.3
23:05, 7:19, 19.3
23:43, 8:23, 20.3
--:--, 9:30, 21.3
 0:15,10:39, 22.3
 0:44,11:48, 23.3
 1:09,12:58, 24.3
 1:35,14:09, 25.3
 2:01,15:23, 26.3
 2:30,16:41, 27.3
 3:04,18:01, 28.3
 3:46,19:20, 29.3
 4:38,20:33,  1.0
 5:40,21:35,  2.0
 6:50,22:24,  3.0
 8:02,23:02,  4.0
