月の出,月の入,月齢
14:07,23:27,  9.3
14:44,--:--, 10.3
15:16, 0:35, 11.3
15:44, 1:45, 12.3
16:11, 2:56, 13.3
16:36, 4:07, 14.3
17:03, 5:21, 15.3
17:34, 6:37, 16.3
18:09, 7:56, 17.3
18:52, 9:15, 18.3
19:45,10:32, 19.3
20:47,11:41, 20.3
21:55,12:39, 21.3
23:05,13:25, 22.3
--:--,14:02, 23.3
 0:14,14:32, 24.3
 1:21,14:57, 25.3
 2:24,15:20, 26.3
 3:25,15:41, 27.3
 4:25,16:02, 28.3
 5:25,16:24, 29.3
 6:25,16:49,  0.6
 7:26,17:17,  1.6
 8:28,17:51,  2.6
 9:28,18:31,  3.6
10:26,19:18,  4.6
11:17,20:13,  5.6
12:02,21:14,  6.6
12:41,22:19,  7.6
13:14,23:26,  8.6
13:43,--:--,  9.6
