月の出,月の入,月齢
 7:11,21:51,  2.7
 7:55,23:06,  3.7
 8:46,--:--,  4.7
 9:45, 0:14,  5.7
10:49, 1:14,  6.7
11:55, 2:02,  7.7
13:00, 2:42,  8.7
14:02, 3:15,  9.7
15:02, 3:43, 10.7
15:59, 4:08, 11.7
16:56, 4:31, 12.7
17:52, 4:53, 13.7
18:48, 5:17, 14.7
19:47, 5:42, 15.7
20:46, 6:10, 16.7
21:46, 6:42, 17.7
22:45, 7:21, 18.7
23:41, 8:07, 19.7
--:--, 9:00, 20.7
 0:31,10:00, 21.7
 1:16,11:04, 22.7
 1:54,12:11, 23.7
 2:28,13:20, 24.7
 2:59,14:28, 25.7
 3:28,15:38, 26.7
 3:57,16:51, 27.7
 4:28,18:05, 28.7
 5:03,19:23,  0.3
 5:44,20:41,  1.3
 6:33,21:55,  2.3
