月の出,月の入,月齢
 7:30,23:01,  3.3
 8:35,23:56,  4.3
 9:43,--:--,  5.3
10:50, 0:41,  6.3
11:55, 1:16,  7.3
12:56, 1:46,  8.3
13:54, 2:12,  9.3
14:50, 2:36, 10.3
15:46, 2:58, 11.3
16:42, 3:21, 12.3
17:40, 3:46, 13.3
18:39, 4:13, 14.3
19:39, 4:44, 15.3
20:39, 5:21, 16.3
21:36, 6:05, 17.3
22:28, 6:56, 18.3
23:14, 7:53, 19.3
23:54, 8:56, 20.3
--:--,10:01, 21.3
 0:28,11:07, 22.3
 0:59,12:13, 23.3
 1:27,13:20, 24.3
 1:55,14:29, 25.3
 2:24,15:40, 26.3
 2:56,16:55, 27.3
 3:33,18:12, 28.3
 4:18,19:29, 29.3
 5:12,20:41,  1.0
 6:15,21:43,  2.0
 7:24,22:33,  3.0
 8:34,23:13,  4.0
