月の出,月の入,月齢
14:26, 1:00, 10.6
14:54, 2:06, 11.6
15:23, 3:14, 12.6
15:54, 4:25, 13.6
16:30, 5:40, 14.6
17:13, 6:57, 15.6
18:05, 8:16, 16.6
19:06, 9:30, 17.6
20:14,10:36, 18.6
21:25,11:30, 19.6
22:34,12:13, 20.6
23:40,12:48, 21.6
--:--,13:17, 22.6
 0:42,13:43, 23.6
 1:41,14:07, 24.6
 2:39,14:30, 25.6
 3:36,14:54, 26.6
 4:33,15:20, 27.6
 5:31,15:50, 28.6
 6:31,16:24, 29.6
 7:30,17:03,  0.8
 8:27,17:50,  1.8
 9:20,18:42,  2.8
10:08,19:40,  3.8
10:50,20:42,  4.8
11:25,21:44,  5.8
11:57,22:47,  6.8
12:26,23:51,  7.8
12:53,--:--,  8.8
13:20, 0:55,  9.8
