月の出,月の入,月齢
12:11,22:44,  7.3
13:10,23:16,  8.3
14:10,23:52,  9.3
15:10,--:--, 10.3
16:07, 0:36, 11.3
17:00, 1:27, 12.3
17:47, 2:26, 13.3
18:28, 3:30, 14.3
19:04, 4:37, 15.3
19:35, 5:45, 16.3
20:03, 6:53, 17.3
20:31, 8:00, 18.3
20:59, 9:08, 19.3
21:29,10:17, 20.3
22:04,11:27, 21.3
22:45,12:40, 22.3
23:34,13:52, 23.3
--:--,15:00, 24.3
 0:32,16:01, 25.3
 1:37,16:53, 26.3
 2:46,17:36, 27.3
 3:55,18:11, 28.3
 5:01,18:40, 29.3
 6:05,19:06,  0.9
 7:05,19:31,  1.9
 8:04,19:54,  2.9
 9:02,20:19,  3.9
10:00,20:45,  4.9
10:58,21:14,  5.9
11:58,21:48,  6.9
12:57,22:28,  7.9
